FechaPublicacion,Fecha,CodigoLinea,NombreLinea,CodigoOperador,FPO,Sistema,Tension,Longitud,ParticipacionLineaNivelTension,ParticipacionLineaTotal,LongitudNivelTension,LongitudTotal,CodigoSubAreaOperativa,CodigoAreaOperativa,CodigoSubestacionOrigen,CodigoAreaOperativaOrigen,CodigoSubAreaOperativaOrigen,CodigoSubestacionDestino,CodigoAreaOperativaDestino,CodigoSubAreaOperativaDestino,CodigoDuracion
2024-12-31,2024-12-31,Lin0820,RIO SINU - TIERRALTA 1 110 kV,Cia6067,1998-01-01,Uso STR,110.0,66.92,0.0173,0.0022,3862.77,30375.9,Are0021,Are0127,Sub0388,Are0127,Are0021,Sub0390,Are0127,Are0021,P1D
2024-12-31,2024-12-31,Lin1414,MONTERIA (ISA) - URABA 1 230 kV,Cia5844,2019-03-18,Uso STN,230.0,131.6,0.012,0.0043,10999.56,30375.9,Are0021,Are0127,Sub0007,Are0127,Are0021,Sub0759,Are0127,Are0021,P1D
2024-12-31,2024-12-31,Lin1435,MUISCAS - PAIPA 1 115 kV,Cia0016,2019-12-22,Uso STR,115.0,30.89,0.0036,0.001,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0773,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1433,MUISCAS - TUNJA (DONATO) 1 115 kV,Cia0016,2019-12-22,Uso STR,115.0,3.29,0.0004,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0298,Are0012,Are0130,Sub0773,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1434,MUISCAS - TUNJA (DONATO) 2 115 kV,Cia0016,2019-12-22,Uso STR,115.0,3.49,0.0004,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0298,Are0012,Are0130,Sub0773,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1437,ALTO RICAURTE - MUISCAS 2 115 kV,Cia0016,2019-12-22,Uso STR,115.0,41.03,0.0048,0.0014,8534.36,30375.9,Are0130,Are0012,Sub0743,Are0012,Are0130,Sub0773,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1436,ALTO RICAURTE - MUISCAS 1 115 kV,Cia0016,2019-12-22,Uso STR,115.0,45.37,0.0053,0.0015,8534.36,30375.9,Are0130,Are0012,Sub0743,Are0012,Are0130,Sub0773,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1366,ALTO RICAURTE - CHIQUINQUIRA 1 115 kV,Cia0016,2018-02-06,Uso STR,115.0,29.0,0.0034,0.001,8534.36,30375.9,Are0130,Are0012,Sub0301,Are0012,Are0130,Sub0743,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1438,ALTO RICAURTE - CHIQUINQUIRA 2 115 kV,Cia0016,2019-12-22,Uso STR,115.0,30.57,0.0036,0.001,8534.36,30375.9,Are0130,Are0012,Sub0301,Are0012,Are0130,Sub0743,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1512,SAN ANTONIO (BOYACA) - TOQUILLA 1 115 kV,Cia0016,2021-12-30,Uso STR,115.0,29.5,0.0035,0.001,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,Sub0805,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1511,TOQUILLA - YOPAL 1 115 kV,Cia0609,2021-12-30,Uso STR,115.0,56.6,0.0066,0.0019,8534.36,30375.9,Are0130,Are0012,Sub0567,Are0012,Are0130,Sub0805,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1524,LA YOPALOSA - SAN LUIS DE PALENQUE 1 115 kV,Cia0609,2022-11-08,Uso STR,115.0,69.8,0.0082,0.0023,8534.36,30375.9,Are0130,Are0012,Sub0809,Are0012,Are0130,Sub0810,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1181,AGUACLARA - CHIVOR 1 115 kV,Cia0609,2009-08-01,Uso STR,115.0,32.0,0.0037,0.0011,8534.36,30375.9,Are0130,Are0012,Sub0056,Are0056,Are0130,Sub0679,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1083,GUATIGUARA - SOCHAGOTA 2 230 kV,Cia5844,1999-06-02,Uso STN,230.0,155.26,0.0141,0.0051,10999.56,30375.9,Are0130,Are0012,Sub0378,Are0012,Are0130,Sub0379,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1082,GUATIGUARA - SOCHAGOTA 1 230 kV,Cia5844,1999-05-24,Uso STN,230.0,142.2,0.0129,0.0047,10999.56,30375.9,Are0130,Are0012,Sub0378,Are0012,Are0130,Sub0379,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1114,BAVARIA - PAIPA 1 115 kV,Cia0016,1988-12-31,Uso STR,115.0,19.22,0.0023,0.0006,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0649,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1115,BAVARIA - HOLCIM 1 115 kV,Cia0016,1988-12-31,Uso STR,115.0,11.473,0.0013,0.0004,8534.36,30375.9,Are0130,Are0012,Sub0649,Are0012,Are0130,Sub0650,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1113,DIACO (BOYACA) - PAIPA 1 115 kV,Cia0016,1985-12-31,Uso STR,115.0,10.2,0.0012,0.0003,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0576,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1558,CHIQUINQUIRA - SAN PABLO 1 115 kV,Cia0016,2022-12-31,Uso STR,115.0,49.995,0.0059,0.0016,8534.36,30375.9,Are0130,Are0012,Sub0301,Are0012,Are0130,Sub0824,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin0874,SAN ANTONIO (BOYACA) - YOPAL 1 115 kV,Cia0609,2001-01-01,Uso STR,115.0,86.0,0.0101,0.0028,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,Sub0567,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1289,SANTA MARIA - TUNJITA 1 115 kV,Cia0016,2014-10-31,Uso STR,115.0,19.19,0.0022,0.0006,8534.36,30375.9,Are0130,Are0012,Sub0241,Are0056,Are0130,Sub0716,Are0056,Are0130,P1D
2024-12-31,2024-12-31,Lin0990,CERROMATOSO - PRIMAVERA 1 500 kV,Cia5844,2004-10-31,Uso STN,500.0,245.21,0.064,0.0081,3833.09,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0245,Are0002,Are0020,P1D
2024-12-31,2024-12-31,Lin1197,CERROMATOSO - PORCE III 1 500 kV,Cia5844,2010-09-30,Uso STN,500.0,141.65,0.037,0.0047,3833.09,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0685,Are0002,Are0020,P1D
2024-12-31,2024-12-31,Lin0790,CERROMATOSO - PLANETA RICA 1 110 kV,Cia6067,1972-01-01,Uso STR,110.0,53.66,0.0139,0.0018,3862.77,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0386,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin1249,CERROMATOSO - GECELCA 1 110 kV,Cia0045,2013-03-23,Uso STR,110.0,13.27,0.0034,0.0004,3862.77,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0698,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin1250,CERROMATOSO - GECELCA 2 110 kV,Cia0045,2013-03-23,Uso STR,110.0,13.27,0.0034,0.0004,3862.77,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0698,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin1527,CERROMATOSO - SAHAGUN 1 500 kV,Cia5844,2022-08-06,Uso STN,500.0,79.1,0.0206,0.0026,3833.09,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0813,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin1335,CAUCASIA - CERROMATOSO 2 110 kV,Cia0021,2017-07-04,Uso STR,110.0,34.8,0.009,0.0011,3862.77,30375.9,Are0020,Are0127,Sub0044,Are0127,Are0020,Sub0049,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin0119,CAUCASIA - CERROMATOSO 1 110 kV,Cia0021,2001-01-01,Uso STR,110.0,34.0,0.0088,0.0011,3862.77,30375.9,Are0020,Are0127,Sub0044,Are0127,Are0020,Sub0049,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin1533,CERROMATOSO - CHINU 3 500 kV,Cia5844,2022-07-30,Uso STN,500.0,136.3,0.0356,0.0045,3833.09,30375.9,Are0020,Are0127,Sub0049,Are0127,Are0020,Sub0054,Are0127,Are0020,P1D
2024-12-31,2024-12-31,Lin1349,ESMERALDA - LA ENEA 2 230 kV,Cia5844,2017-11-30,Uso STN,230.0,31.42,0.0029,0.001,10999.56,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0111,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1092,ESMERALDA - LA ENEA 1 230 kV,Cia5844,1971-01-01,Uso STN,230.0,31.42,0.0029,0.001,10999.56,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0111,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0833,DOSQUEBRADAS - LA ROSA 1 115 kV,Cia0002,1999-12-27,Uso STR,115.0,4.363,0.0005,0.0001,8534.36,30375.9,Are0022,Are0128,Sub0118,Are0128,Are0022,Sub0323,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0198,ESMERALDA - INSULA (CHINCHINA) 1 115 kV,Cia0002,1970-01-01,Uso STR,115.0,12.0234,0.0014,0.0004,8534.36,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0103,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0178,LA DORADA - VICTORIA (CALDAS) 1 115 kV,Cia0002,1983-01-01,Uso STR,115.0,29.1412,0.0034,0.001,8534.36,30375.9,Are0022,Are0128,Sub0075,Are0128,Are0022,Sub0222,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0404,MARIQUITA - VICTORIA (CALDAS) 1 115 kV,Cia0017,2001-01-01,Uso STR,115.0,14.29,0.0017,0.0005,8534.36,30375.9,Are0022,Are0128,Sub0129,Are0128,Are0022,Sub0222,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0289,MANZANARES (CALDAS) - VICTORIA (CALDAS) 1 115 kV,Cia0002,1983-01-01,Uso STR,115.0,29.36,0.0034,0.001,8534.36,30375.9,Are0022,Are0128,Sub0127,Are0128,Are0022,Sub0222,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0188,LA ENEA - MANIZALES 1 115 kV,Cia0002,1985-01-01,Uso STR,115.0,9.6521,0.0011,0.0003,8534.36,30375.9,Are0022,Are0128,Sub0111,Are0128,Are0022,Sub0126,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0287,INSULA (CHINCHINA) - MANIZALES 1 115 kV,Cia0002,1970-01-01,Uso STR,115.0,14.0575,0.0016,0.0005,8534.36,30375.9,Are0022,Are0128,Sub0103,Are0128,Are0022,Sub0126,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0286,ESMERALDA - MANIZALES 1 115 kV,Cia0002,1970-01-01,Uso STR,115.0,26.0342,0.0031,0.0009,8534.36,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,Sub0126,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1296,LA DORADA - PURNIO 1 115 kV ,Cia0002,2015-02-25,Uso STR,115.0,5.78,0.0007,0.0002,8534.36,30375.9,Are0022,Are0128,Sub0075,Are0128,Are0022,Sub0792,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0954,MIEL I - PURNIO 2 230 kV,Cia5844,2001-09-27,Uso STN,230.0,25.75,0.0023,0.0008,10999.56,30375.9,Are0017,Are0056,Sub0256,Are0128,Are0017,Sub0256,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1035,ANCON SUR (ISA) - ESMERALDA 2 230 kV,Cia5844,1989-11-21,Uso STN,230.0,129.49,0.0118,0.0043,10999.56,30375.9,Are0022,Are0128,Sub0004,Are0002,Are0022,Sub0082,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1034,ANCON SUR (ISA) - ESMERALDA 1 230 kV,Cia5844,1989-11-21,Uso STN,230.0,129.49,0.0118,0.0043,10999.56,30375.9,Are0022,Are0128,Sub0004,Are0002,Are0022,Sub0082,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1200,DOSQUEBRADAS - PAVAS 1 115 kV,Cia0002,2011-04-09,Uso STR,115.0,11.9815,0.0014,0.0004,8534.36,30375.9,Are0022,Are0128,Sub0323,Are0128,Are0022,Sub0686,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0953,MIEL I - PURNIO 1 230 kV,Cia5844,2001-08-31,Uso STN,230.0,25.75,0.0023,0.0008,10999.56,30375.9,Are0022,Are0128,Sub0256,Are0128,Are0022,Sub0600,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0952,MIEL I - SAN FELIPE 2 230 kV,Cia5844,2001-09-27,Uso STN,230.0,58.73,0.0053,0.0019,10999.56,30375.9,Are0022,Are0128,Sub0185,Are0128,Are0022,Sub0600,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0951,MIEL I - SAN FELIPE 1 230 kV,Cia5844,2001-09-27,Uso STN,230.0,58.73,0.0053,0.0019,10999.56,30375.9,Are0022,Are0128,Sub0185,Are0128,Are0022,Sub0600,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1350,LA ENEA - SAN FELIPE 2 230 kV,Cia5844,2017-11-30,Uso STN,230.0,65.91,0.006,0.0022,10999.56,30375.9,Are0022,Are0128,Sub0111,Are0128,Are0022,Sub0185,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1091,LA ENEA - SAN FELIPE 1 230 kV,Cia5844,1971-01-01,Uso STN,230.0,65.91,0.006,0.0022,10999.56,30375.9,Are0022,Are0128,Sub0111,Are0128,Are0022,Sub0185,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin0373,MARIQUITA - SAN FELIPE 1 115 kV,Cia0017,2001-01-01,Uso STR,115.0,10.21,0.0012,0.0003,8534.36,30375.9,Are0022,Are0128,Sub0129,Are0128,Are0022,Sub0185,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1020,LA MESA - SAN FELIPE 2 230 kV,Cia5844,1997-12-28,Uso STN,230.0,77.2,0.007,0.0025,10999.56,30375.9,Are0022,Are0128,Sub0115,Are0056,Are0022,Sub0185,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1019,LA MESA - SAN FELIPE 1 230 kV,Cia5844,1997-12-30,Uso STN,230.0,77.2,0.007,0.0025,10999.56,30375.9,Are0022,Are0128,Sub0115,Are0056,Are0022,Sub0185,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1415,ARMENIA - LA VIRGINIA 1 230 kV,Cia0015,2019-06-27,Uso STN,230.0,64.99,0.0059,0.0021,10999.56,30375.9,Are0022,Are0128,Sub0373,Are0128,Are0022,Sub0764,Are0128,Are0022,P1D
2024-12-31,2024-12-31,Lin1317,EL QUIMBO - TESALIA 2 230 kV,Cia0013,2015-11-16,Uso STN,230.0,2.69,0.0002,0.0001,10999.56,30375.9,Are0031,Are0128,Sub0719,Are0128,Are0031,,,,P1D
2024-12-31,2024-12-31,Lin0470,BETANIA - TSEBORUCO 1 115 kV,Cia0062,1998-12-01,Uso STR,115.0,3.0,0.0004,0.0001,8534.36,30375.9,Are0031,Are0128,Sub0021,Are0128,Are0031,,,,P1D
2024-12-31,2024-12-31,Lin0401,SEBORUCO - TSEBORUCO 1 115 kV,Cia0062,2001-01-01,Uso STR,115.0,0.4,0.0,0.0,8534.36,30375.9,Are0031,Are0128,Sub0260,Are0128,Are0031,,,,P1D
2024-12-31,2024-12-31,Lin0900,EL BOTE - TSEBORUCO - 1 115 kV,Cia0062,1990-01-01,Uso STR,115.0,27.0,0.0032,0.0009,8534.36,30375.9,Are0031,Are0128,Sub0140,Are0128,Are0031,,,,P1D
2024-12-31,2024-12-31,Lin0352,SAN JACINTO - TSAN JACINTO 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,0.2,0.0006,0.0,323.59,30375.9,Are0021,Are0127,Sub0515,Are0127,Are0021,,,,P1D
2024-12-31,2024-12-31,Lin1188,EL CARMEN - TSAN JACINTO 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,13.0,0.0402,0.0004,323.59,30375.9,Are0021,Are0127,Sub0322,Are0127,Are0021,,,,P1D
2024-12-31,2024-12-31,Lin1187,TCALAMAR - TSAN JACINTO 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,22.0,0.068,0.0007,323.59,30375.9,Are0021,Are0127,Sub0516,Are0127,Are0021,,,,P1D
2024-12-31,2024-12-31,Lin0929,CALAMAR -TCALAMAR 1 66 kV,Cia6067,2001-04-30,Uso STR,66.0,32.0,0.0989,0.0011,323.59,30375.9,Are0021,Are0127,Sub0516,Are0127,Are0021,,,,P1D
2024-12-31,2024-12-31,Lin1244,CIMITARRA - TSANTA ROSA 1 115 kV,Cia0011,1975-01-01,Uso STR,115.0,21.49,0.0025,0.0007,8534.36,30375.9,Are0130,Are0012,Sub0569,Are0012,Are0130,,,,P1D
2024-12-31,2024-12-31,Lin0105,PAIPA - TDIACO (BOYACA) 1 115 kV,Cia0016,1985-12-31,Uso STR,115.0,7.98,0.0009,0.0003,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,,,,P1D
2024-12-31,2024-12-31,Lin1243,BARBOSA (SANTANDER) - TSANTA ROSA 1 115 kV,Cia0011,1975-01-01,Uso STR,115.0,39.41,0.0046,0.0013,8534.36,30375.9,Are0130,Are0012,Sub0302,Are0012,Are0130,,,,P1D
2024-12-31,2024-12-31,Lin1245,SANTA ROSA - TSANTA ROSA 1 115 kV,Cia6106,1975-01-01,Uso STR,115.0,12.8,0.0015,0.0004,8534.36,30375.9,Are0130,Are0012,Sub0797,Are0012,Are0130,,,,P1D
2024-12-31,2024-12-31,Lin0108,TDIACO - TUNJA (DONATO) 1 115 kV,Cia0016,2001-01-01,Uso STR,115.0,22.69,0.0027,0.0007,8534.36,30375.9,Are0130,Are0012,Sub0298,Are0012,Are0130,,,,P1D
2024-12-31,2024-12-31,Lin1112,BELENCITO - SAN ANTONIO (BOYACA) 1 115 kV,Cia0016,1988-12-31,Uso STR,115.0,2.195,0.0003,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,,,,P1D
2024-12-31,2024-12-31,Lin0597,LA DORADA - TERMODORADA 1 115 kV,Cia0002,1995-01-01,Uso STR,115.0,0.1308,0.0,0.0,8534.36,30375.9,Are0022,Are0128,Sub0075,Are0128,Are0022,,,,P1D
2024-12-31,2024-12-31,Lin1389,ESMERALDA (ISA) - ESMERALDA (CHEC) 3 115 kV,Cia0002,2019-08-02,Uso STR,115.0,1.63,0.0002,0.0001,8534.36,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,,,,P1D
2024-12-31,2024-12-31,Lin0196,ESMERALDA (ISA) - ESMERALDA (CHEC) 1 115 kV,Cia5844,1989-01-01,Uso STR,115.0,1.7,0.0002,0.0001,8534.36,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,,,,P1D
2024-12-31,2024-12-31,Lin0478,ESMERALDA (ISA) - ESMERALDA (CHEC) 2 115 kV,Cia5844,1991-01-01,Uso STR,115.0,1.7,0.0002,0.0001,8534.36,30375.9,Are0022,Are0128,Sub0082,Are0128,Are0022,,,,P1D
2024-12-31,2024-12-31,Lin1201,PAVAS - TPAPELES NACIONALES 1 115 kV,Cia0002,2011-04-09,Uso STR,115.0,11.0579,0.0013,0.0004,8534.36,30375.9,Are0022,Are0128,Sub0686,Are0128,Are0022,,,,P1D
2024-12-31,2024-12-31,Lin1368,BOAVITA - EL HUCHE 1 115 kV,Cia0016,2018-02-26,Uso STR,115.0,48.0,0.0056,0.0016,8534.36,30375.9,Are0130,Are0012,Sub0381,Are0012,Are0130,Sub0744,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1431,BOAVITA - EL HUCHE 2 115 kV,Cia0016,2019-11-26,Uso STR,115.0,43.0,0.005,0.0014,8534.36,30375.9,Are0130,Are0012,Sub0381,Are0012,Are0130,Sub0744,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1367,EL HUCHE - SAN ANTONIO (BOYACA) 1 115 kV,Cia0016,2018-02-26,Uso STR,115.0,32.0,0.0037,0.0011,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,Sub0744,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1430,EL HUCHE - SAN ANTONIO (BOYACA) 2 115 kV,Cia0016,2019-11-26,Uso STR,115.0,36.0,0.0042,0.0012,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,Sub0744,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1324,DUITAMA (HIGUERAS) - SOCHAGOTA 1 115 kV,Cia0016,2017-02-18,Uso STR,115.0,17.93,0.0021,0.0006,8534.36,30375.9,Are0130,Are0012,Sub0378,Are0012,Are0130,Sub0575,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin0555,BARBOSA (SANTANDER) - PAIPA 1 115 kV,Cia0011,1982-12-31,Uso STR,115.0,65.23,0.0076,0.0021,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0302,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1606,BARBOSA (SANTANDER) - PAIPA 2 115 kV,Cia0016,2023-12-31,Uso STR,115.0,81.378,0.0095,0.0027,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0302,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin0559,BARBOSA (SANTANDER) - CHIQUINQUIRA 1 115 kV,Cia0016,1995-12-31,Uso STR,115.0,45.0,0.0053,0.0015,8534.36,30375.9,Are0130,Are0012,Sub0301,Are0012,Are0130,Sub0302,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1269,AGUACLARA - AGUAZUL 1 115 kV,Cia0609,2014-01-30,Uso STR,115.0,77.5,0.0091,0.0026,8534.36,30375.9,Are0130,Are0012,Sub0679,Are0012,Are0130,Sub0708,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1336,AGUAZUL - YOPAL 1 115 kV,Cia0609,2017-07-25,Uso STR,115.0,25.8,0.003,0.0008,8534.36,30375.9,Are0130,Are0012,Sub0567,Are0012,Are0130,Sub0708,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1525,SAN LUIS DE PALENQUE - SANTA ROSALIA 1 115 kV,Cia0609,2023-03-30,Uso STR,115.0,116.6,0.0137,0.0038,8534.36,30375.9,Are0130,Are0012,Sub0810,Are0012,Are0130,Sub0811,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1117,LA RAMADA - SAN ANTONIO (BOYACA) 1 115 kV,Cia0016,1989-12-31,Uso STR,115.0,3.5,0.0004,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,Sub0654,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1119,LA RAMADA - SIDENAL 1 115 kV,Cia0016,1989-12-31,Uso STR,115.0,1.37,0.0002,0.0,8534.36,30375.9,Are0130,Are0012,Sub0652,Are0012,Are0130,Sub0654,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1523,LA YOPALOSA - PAZ DE ARIPORO 1 115 kV,Cia0609,2022-05-12,Uso STR,115.0,54.5,0.0064,0.0018,8534.36,30375.9,Are0130,Are0012,Sub0375,Are0012,Are0130,Sub0809,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1526,LA YOPALOSA - YOPAL 1 115 kV,Cia0609,2022-05-12,Uso STR,115.0,32.0,0.0037,0.0011,8534.36,30375.9,Are0130,Are0012,Sub0567,Are0012,Are0130,Sub0809,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1347,MORRO - YOPAL 1 115 kV,Cia0609,2017-11-14,Uso STR,115.0,16.1,0.0019,0.0005,8534.36,30375.9,Are0130,Are0012,Sub0567,Are0012,Are0130,Sub0740,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1348,MORRO - YOPAL 2 115 kV,Cia0609,2017-11-14,Uso STR,115.0,16.1,0.0019,0.0005,8534.36,30375.9,Are0130,Are0012,Sub0567,Are0012,Are0130,Sub0740,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1485,JENESANO - MUISCAS 1 115 KV,Cia0016,2020-12-28,Uso STR,115.0,29.71,0.0035,0.001,8534.36,30375.9,Are0130,Are0012,Sub0773,Are0012,Are0130,Sub0794,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1486,GUATEQUE - JENESANO 1 115 KV,Cia0016,2020-12-28,Uso STR,115.0,44.23,0.0052,0.0015,8534.36,30375.9,Are0130,Are0012,Sub0238,Are0056,Are0130,Sub0794,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin0109,ARGOS SOGAMOSO - SAN ANTONIO (BOYACA) 1 115 kV,Cia0016,2018-10-02,Uso STR,115.0,3.6,0.0004,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0097,Are0012,Are0130,Sub0385,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1326,SAN ANTONIO (BOYACA) - SOCHAGOTA 1 115 kV,Cia0016,2017-02-18,Uso STR,115.0,28.77,0.0034,0.0009,8534.36,30375.9,Are0130,Are0012,Sub0378,Are0012,Are0130,Sub0385,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1424,DUITAMA (HIGUERAS) - SUAMOX 1 115 kV,Cia0016,2019-08-30,Uso STR,115.0,18.29,0.0021,0.0006,8534.36,30375.9,Are0130,Are0012,Sub0575,Are0012,Are0130,Sub0768,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1423,BELENCITO (APR) - SUAMOX 1 115 kV,Cia0016,2019-08-30,Uso STR,115.0,1.907,0.0002,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0310,Are0012,Are0130,Sub0768,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1422,SAN ANTONIO (BOYACA) - SUAMOX 1 115 kV,Cia0016,2019-08-30,Uso STR,115.0,0.85,0.0001,0.0,8534.36,30375.9,Are0130,Are0012,Sub0385,Are0012,Are0130,Sub0768,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1425,HOLCIM - SUAMOX 1 115 kV,Cia0016,2019-08-30,Uso STR,115.0,2.68,0.0003,0.0001,8534.36,30375.9,Are0130,Are0012,Sub0650,Are0012,Are0130,Sub0768,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1325,PAIPA - SOCHAGOTA 2 115 kV,Cia0016,2017-02-18,Uso STR,115.0,7.12,0.0008,0.0002,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0378,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1323,PAIPA - SOCHAGOTA 1 115 kV,Cia0016,2017-02-18,Uso STR,115.0,5.58,0.0007,0.0002,8534.36,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0378,Are0012,Are0130,P1D
2024-12-31,2024-12-31,Lin1085,PAIPA - SOCHAGOTA 2 230 kV,Cia5844,1987-01-01,Uso STN,230.0,5.19,0.0005,0.0002,10999.56,30375.9,Are0130,Are0012,Sub0147,Are0012,Are0130,Sub0378,Are0012,Are0130,P1D
